B,gamma_min,gamma_max,alpha,delta,chi_squared
0.1,2640.0,22700.0,2.0,6.89,0.0226612192646467
0.1,2640.0,22700.0,2.0,7.44,0.0141930266339378
0.1,2640.0,22700.0,2.0,8.0,0.0085570161243229
0.1,2640.0,27800.0,2.0,3.0,0.2754780504251129
0.1,2640.0,27800.0,2.0,3.56,0.1967359071260048
0.1,2640.0,27800.0,2.0,4.11,0.1414358812037459
0.1,2640.0,27800.0,2.0,4.67,0.1003506461356901
0.1,2640.0,27800.0,2.0,5.22,0.0706173257528522
0.1,2640.0,27800.0,2.0,5.78,0.0482861967383119
0.1,2640.0,27800.0,2.0,6.33,0.0322382597818367
0.1,2640.0,27800.0,2.0,6.89,0.0205160179669574
0.1,2640.0,27800.0,2.0,7.44,0.0125639263818817
0.1,2640.0,27800.0,2.0,8.0,0.0073524304498906
0.1,2640.0,34100.0,2.0,3.0,0.2655698338198604
0.1,2640.0,34100.0,2.0,3.56,0.189249954018196
0.1,2640.0,34100.0,2.0,4.11,0.1356770014399206
0.1,2640.0,34100.0,2.0,4.67,0.0959111012319391
0.1,2640.0,34100.0,2.0,5.22,0.0671730260197724
0.1,2640.0,34100.0,2.0,5.78,0.0456330717981453
0.1,2640.0,34100.0,2.0,6.33,0.0302002496678824
0.1,2640.0,34100.0,2.0,6.89,0.0189780011630363
0.1,2640.0,34100.0,2.0,7.44,0.0114206166592196
0.1,2640.0,34100.0,2.0,8.0,0.0065334011934491
0.1,2640.0,41900.0,2.0,3.0,0.257762451929047
0.1,2640.0,41900.0,2.0,3.56,0.1834426405946373
0.1,2640.0,41900.0,2.0,4.11,0.1312812554784888
0.1,2640.0,41900.0,2.0,4.67,0.0925814960969913
0.1,2640.0,41900.0,2.0,5.22,0.0646374265393093
0.1,2640.0,41900.0,2.0,5.78,0.0437195470638623
0.1,2640.0,41900.0,2.0,6.33,0.0287623195704583
0.1,2640.0,41900.0,2.0,6.89,0.0179191976510953
0.1,2640.0,41900.0,2.0,7.44,0.0106542535459016
0.1,2640.0,41900.0,2.0,8.0,0.0060007382914836
0.1,2640.0,51400.0,2.0,3.0,0.2517989230100407
0.1,2640.0,51400.0,2.0,3.56,0.1790958140388026
0.1,2640.0,51400.0,2.0,4.11,0.1280611424246367
0.1,2640.0,51400.0,2.0,4.67,0.090200236239251
0.1,2640.0,51400.0,2.0,5.22,0.0628705757708826
0.1,2640.0,51400.0,2.0,5.78,0.0424247361311656
0.1,2640.0,51400.0,2.0,6.33,0.0278200586534253
0.1,2640.0,51400.0,2.0,6.89,0.0172501104409071
0.1,2640.0,51400.0,2.0,7.44,0.0101885215068712
0.1,2640.0,51400.0,2.0,8.0,0.0057039621389133
0.1,2640.0,63100.0,2.0,3.0,0.2472853082741431
0.1,2640.0,63100.0,2.0,3.56,0.1758962682938713
0.1,2640.0,63100.0,2.0,4.11,0.1257630722724337
0.1,2640.0,63100.0,2.0,4.67,0.0885610039568199
0.1,2640.0,63100.0,2.0,5.22,0.0617032768244919
0.1,2640.0,63100.0,2.0,5.78,0.0416102467692873
0.1,2640.0,63100.0,2.0,6.33,0.0272601748489711
0.1,2640.0,63100.0,2.0,6.89,0.0168789101211484
0.1,2640.0,63100.0,2.0,7.44,0.0099949499986565
0.1,2640.0,63100.0,2.0,8.0,0.0059017337501001
0.1,3370.0,10000.0,2.0,3.0,0.3565828004586318
0.1,3370.0,10000.0,2.0,3.56,0.2594497191851909
0.1,3370.0,10000.0,2.0,4.11,0.1909017679192825
0.1,3370.0,10000.0,2.0,4.67,0.1395642177365711
0.1,3370.0,10000.0,2.0,5.22,0.1019754955095813
0.1,3370.0,10000.0,2.0,5.78,0.0732877365692855
0.1,3370.0,10000.0,2.0,6.33,0.0521949753231381
0.1,3370.0,10000.0,2.0,6.89,0.0362755231042691
0.1,3370.0,10000.0,2.0,7.44,0.0249195878931374
0.1,3370.0,10000.0,2.0,8.0,0.0168237643620999
0.1,3370.0,12300.0,2.0,3.0,0.3292255522035021
0.1,3370.0,12300.0,2.0,3.56,0.2380030096281647
0.1,3370.0,12300.0,2.0,4.11,0.173765738788267
0.1,3370.0,12300.0,2.0,4.67,0.1258014868952041
0.1,3370.0,12300.0,2.0,5.22,0.0908251493361061
0.1,3370.0,12300.0,2.0,5.78,0.0642737943029166
0.1,3370.0,12300.0,2.0,6.33,0.0448952372971911
0.1,3370.0,12300.0,2.0,6.89,0.0304181273131768
0.1,3370.0,12300.0,2.0,7.44,0.020246302102528
0.1,3370.0,12300.0,2.0,8.0,0.0131668939276854
0.1,3370.0,15100.0,2.0,3.0,0.3075540630712892
0.1,3370.0,15100.0,2.0,3.56,0.2211592391135743
0.1,3370.0,15100.0,2.0,4.11,0.160424502114559
0.1,3370.0,15100.0,2.0,4.67,0.1151872280735862
0.1,3370.0,15100.0,2.0,5.22,0.0823116293809623
0.1,3370.0,15100.0,2.0,5.78,0.0574688875901706
0.1,3370.0,15100.0,2.0,6.33,0.0394531719514299
0.1,3370.0,15100.0,2.0,6.89,0.0261156266555458
0.1,3370.0,15100.0,2.0,7.44,0.0168729003431953
0.1,3370.0,15100.0,2.0,8.0,0.0105850979311294
0.1,3370.0,18500.0,2.0,3.0,0.2904129963268569
0.1,3370.0,18500.0,2.0,3.56,0.2079610879882767
0.1,3370.0,18500.0,2.0,4.11,0.15007073881859
0.1,3370.0,18500.0,2.0,4.67,0.1070350207086427
0.1,3370.0,18500.0,2.0,5.22,0.0758447425894326
0.1,3370.0,18500.0,2.0,5.78,0.0523635751131795
0.1,3370.0,18500.0,2.0,6.33,0.0354259134480235
0.1,3370.0,18500.0,2.0,6.89,0.0229826827845718
0.1,3370.0,18500.0,2.0,7.44,0.0144626663487745
0.1,3370.0,18500.0,2.0,8.0,0.0087846669733126
0.1,3370.0,22700.0,2.0,3.0,0.276676161059655
0.1,3370.0,22700.0,2.0,3.56,0.197496736888141
0.1,3370.0,22700.0,2.0,4.11,0.1419515207331483
0.1,3370.0,22700.0,2.0,4.67,0.100718084656129
0.1,3370.0,22700.0,2.0,5.22,0.0708968202368853
0.1,3370.0,22700.0,2.0,5.78,0.048512395575112
0.1,3370.0,22700.0,2.0,6.33,0.0324349821368056
0.1,3370.0,22700.0,2.0,6.89,0.0206980471290214
0.1,3370.0,22700.0,2.0,7.44,0.0127421463334681
0.1,3370.0,22700.0,2.0,8.0,0.0075339138349381
0.1,3370.0,27800.0,2.0,3.0,0.2659228934837152
0.1,3370.0,27800.0,2.0,3.56,0.1894085136915996
0.1,3370.0,27800.0,2.0,4.11,0.1357579594204954
0.1,3370.0,27800.0,2.0,4.67,0.0959679552381505
0.1,3370.0,27800.0,2.0,5.22,0.06723253807042
0.1,3370.0,27800.0,2.0,5.78,0.045708676400725
0.1,3370.0,27800.0,2.0,6.33,0.0302980550967346
0.1,3370.0,27800.0,2.0,6.89,0.0191010758900904
0.1,3370.0,27800.0,2.0,7.44,0.0115695805296816
0.1,3370.0,27800.0,2.0,8.0,0.0067082854071826
0.1,3370.0,34100.0,2.0,3.0,0.2574400697155281
0.1,3370.0,34100.0,2.0,3.56,0.1831272944478887
0.1,3370.0,34100.0,2.0,4.11,0.1310267767814666
0.1,3370.0,34100.0,2.0,4.67,0.0924048877462041
0.1,3370.0,34100.0,2.0,5.22,0.0645374357947288
0.1,3370.0,34100.0,2.0,5.78,0.0436918507669705
0.1,3370.0,34100.0,2.0,6.33,0.0287982586208185
0.1,3370.0,34100.0,2.0,6.89,0.0180120515573079
0.1,3370.0,34100.0,2.0,7.44,0.010796117684575
0.1,3370.0,34100.0,2.0,8.0,0.0061857578874821
0.1,3370.0,41900.0,2.0,3.0,0.2508531658786738
0.1,3370.0,41900.0,2.0,3.56,0.1783491322187698
0.1,3370.0,41900.0,2.0,4.11,0.127506683944386
0.1,3370.0,41900.0,2.0,4.67,0.0898198006835267
0.1,3370.0,41900.0,2.0,5.22,0.0626359535399725
0.1,3370.0,41900.0,2.0,5.78,0.0423144897569442
0.1,3370.0,41900.0,2.0,6.33,0.0278113642726852
0.1,3370.0,41900.0,2.0,6.89,0.0173268225298168
0.1,3370.0,41900.0,2.0,7.44,0.0103345921867536
0.1,3370.0,41900.0,2.0,8.0,0.0058942089367879
0.1,3370.0,51400.0,2.0,3.0,0.2459277452447567
0.1,3370.0,51400.0,2.0,3.56,0.1748763644321174
0.1,3370.0,51400.0,2.0,4.11,0.1250289822084767
0.1,3370.0,51400.0,2.0,4.67,0.0880684434049197
0.1,3370.0,51400.0,2.0,5.22,0.061404247520131
0.1,3370.0,51400.0,2.0,5.78,0.0414707125922761
0.1,3370.0,51400.0,2.0,6.33,0.0272470066913726
0.1,3370.0,51400.0,2.0,6.89,0.0169690622784295
0.1,3370.0,51400.0,2.0,7.44,0.0101210826288885
0.1,3370.0,51400.0,2.0,8.0,0.0058228641861599
0.1,3370.0,63100.0,2.0,3.0,0.2423162567377317
0.1,3370.0,63100.0,2.0,3.56,0.1724358751066365
0.1,3370.0,63100.0,2.0,4.11,0.1233751070169742
0.1,3370.0,63100.0,2.0,4.67,0.0869751932275066
0.1,3370.0,63100.0,2.0,5.22,0.0607001692220049
0.1,3370.0,63100.0,2.0,5.78,0.0410459399029968
0.1,3370.0,63100.0,2.0,6.33,0.0270128956500894
0.1,3370.0,63100.0,2.0,6.89,0.0168653865208749
0.1,3370.0,63100.0,2.0,7.44,0.0101917836418953
0.1,3370.0,63100.0,2.0,8.0,0.0063080423869611
0.1,4300.0,10000.0,2.0,3.0,0.3415126213022075
0.1,4300.0,10000.0,2.0,3.56,0.247201149292538
0.1,4300.0,10000.0,2.0,4.11,0.1808124238765263
0.1,4300.0,10000.0,2.0,4.67,0.1312399086918814
0.1,4300.0,10000.0,2.0,5.22,0.0950770871851449
0.1,4300.0,10000.0,2.0,5.78,0.0676048891053629
0.1,4300.0,10000.0,2.0,6.33,0.0475276601180718
0.1,4300.0,10000.0,2.0,6.89,0.0324958606743287
0.1,4300.0,10000.0,2.0,7.44,0.0218962565661274
0.1,4300.0,10000.0,2.0,8.0,0.0144729517697752
0.1,4300.0,12300.0,2.0,3.0,0.3169136558092386
0.1,4300.0,12300.0,2.0,3.56,0.2281231697222727
0.1,4300.0,12300.0,2.0,4.11,0.1657289060763013
0.1,4300.0,12300.0,2.0,4.67,0.1192575906146984
0.1,4300.0,12300.0,2.0,5.22,0.0854768268833135
0.1,4300.0,12300.0,2.0,5.78,0.0599360846528578
0.1,4300.0,12300.0,2.0,6.33,0.0413948034045267
0.1,4300.0,12300.0,2.0,6.89,0.0276434818394962
0.1,4300.0,12300.0,2.0,7.44,0.0180848424577248
0.1,4300.0,12300.0,2.0,8.0,0.0115459231491646
0.1,4300.0,15100.0,2.0,3.0,0.2974455717156105
0.1,4300.0,15100.0,2.0,3.56,0.2131602761884287
0.1,4300.0,15100.0,2.0,4.11,0.1540086838141616
0.1,4300.0,15100.0,2.0,4.67,0.1100415193499956
0.1,4300.0,15100.0,2.0,5.22,0.0781732333773021
0.1,4300.0,15100.0,2.0,5.78,0.054173758844234
0.1,4300.0,15100.0,2.0,6.33,0.0368498382720233
0.1,4300.0,15100.0,2.0,6.89,0.0241059969719315
0.1,4300.0,15100.0,2.0,7.44,0.0153596427178903
0.1,4300.0,15100.0,2.0,8.0,0.0095045712938981
0.1,4300.0,18500.0,2.0,3.0,0.2820817640160772
0.1,4300.0,18500.0,2.0,3.56,0.201472038960542
0.1,4300.0,18500.0,2.0,4.11,0.1449501966402535
0.1,4300.0,18500.0,2.0,4.67,0.1030008636425447
0.1,4300.0,18500.0,2.0,5.22,0.0726628252695806
0.1,4300.0,18500.0,2.0,5.78,0.0498871468695105
0.1,4300.0,18500.0,2.0,6.33,0.0335215244789543
0.1,4300.0,18500.0,2.0,6.89,0.0215632621461148
0.1,4300.0,18500.0,2.0,7.44,0.0134434374850677
0.1,4300.0,18500.0,2.0,8.0,0.0081094238371421
0.1,4300.0,22700.0,2.0,3.0,0.2698178145065593
0.1,4300.0,22700.0,2.0,3.56,0.1922541774043549
0.1,4300.0,22700.0,2.0,4.11,0.1378960273048594
0.1,4300.0,22700.0,2.0,4.67,0.0975938058207191
0.1,4300.0,22700.0,2.0,5.22,0.0684938710838109
0.1,4300.0,22700.0,2.0,5.78,0.0466986437905858
0.1,4300.0,22700.0,2.0,6.33,0.0310921867740636
0.1,4300.0,22700.0,2.0,6.89,0.0197484192357522
0.1,4300.0,22700.0,2.0,7.44,0.0121114874744006
0.1,4300.0,22700.0,2.0,8.0,0.0071722717521046
0.1,4300.0,27800.0,2.0,3.0,0.2602770472903271
0.1,4300.0,27800.0,2.0,3.56,0.1851889303054454
0.1,4300.0,27800.0,2.0,4.11,0.1325736787173181
0.1,4300.0,27800.0,2.0,4.67,0.0935851485609193
0.1,4300.0,27800.0,2.0,5.22,0.0654616206061913
0.1,4300.0,27800.0,2.0,5.78,0.0444297291720778
0.1,4300.0,27800.0,2.0,6.33,0.0294055363894834
0.1,4300.0,27800.0,2.0,6.89,0.0185249318003203
0.1,4300.0,27800.0,2.0,7.44,0.0112444363263552
0.1,4300.0,27800.0,2.0,8.0,0.0065893953178188
0.1,4300.0,34100.0,2.0,3.0,0.2528205796377578
0.1,4300.0,34100.0,2.0,3.56,0.1797716837389149
0.1,4300.0,34100.0,2.0,4.11,0.1285764749556317
0.1,4300.0,34100.0,2.0,4.67,0.0906449324780416
0.1,4300.0,34100.0,2.0,5.22,0.0632956194855626
0.1,4300.0,34100.0,2.0,5.78,0.0428586939332606
0.1,4300.0,34100.0,2.0,6.33,0.0282790764452381
0.1,4300.0,34100.0,2.0,6.89,0.0177433889899104
0.1,4300.0,34100.0,2.0,7.44,0.010720139345695
0.1,4300.0,34100.0,2.0,8.0,0.006262156588863
0.1,4300.0,41900.0,2.0,3.0,0.2471110190463562
0.1,4300.0,41900.0,2.0,3.56,0.1757310093244682
0.1,4300.0,41900.0,2.0,4.11,0.1256818986815144
0.1,4300.0,41900.0,2.0,4.67,0.0885896179399088
0.1,4300.0,41900.0,2.0,5.22,0.0618431108997867
0.1,4300.0,41900.0,2.0,5.78,0.0418584723753222
0.1,4300.0,41900.0,2.0,6.33,0.0276068180806714
0.1,4300.0,41900.0,2.0,6.89,0.0173159505270941
0.1,4300.0,41900.0,2.0,7.44,0.0104660375782431
0.1,4300.0,41900.0,2.0,8.0,0.0061314685144817
0.1,4300.0,51400.0,2.0,3.0,0.2429311306549734
0.1,4300.0,51400.0,2.0,3.56,0.1728845983061503
0.1,4300.0,51400.0,2.0,4.11,0.1237351024139605
0.1,4300.0,51400.0,2.0,4.67,0.0872875090641447
0.1,4300.0,51400.0,2.0,5.22,0.0609917067057295
0.1,4300.0,51400.0,2.0,5.78,0.041333662096454
0.1,4300.0,51400.0,2.0,6.33,0.0273080260797694
0.1,4300.0,51400.0,2.0,6.89,0.0171751531374981
0.1,4300.0,51400.0,2.0,7.44,0.010426397558696
0.1,4300.0,51400.0,2.0,8.0,0.0062332699795382
0.1,4300.0,63100.0,2.0,3.0,0.2399673397852494
0.1,4300.0,63100.0,2.0,3.56,0.1709884689342256
0.1,4300.0,63100.0,2.0,4.11,0.1225427704975713
0.1,4300.0,63100.0,2.0,4.67,0.0865849070022581
0.1,4300.0,63100.0,2.0,5.22,0.0606183757108976
0.1,4300.0,63100.0,2.0,5.78,0.0411863081620683
0.1,4300.0,63100.0,2.0,6.33,0.0273048682034359
0.1,4300.0,63100.0,2.0,6.89,0.01726010449799
0.1,4300.0,63100.0,2.0,7.44,0.0107036726529936
0.1,4300.0,63100.0,2.0,8.0,0.006952557747295
0.1,5480.0,10000.0,2.0,3.0,0.318924501664251
0.1,5480.0,10000.0,2.0,3.56,0.2290346326329549
0.1,5480.0,10000.0,2.0,4.11,0.1660431190119577
0.1,5480.0,10000.0,2.0,4.67,0.1192505391541726
0.1,5480.0,10000.0,2.0,5.22,0.0853295247132881
0.1,5480.0,10000.0,2.0,5.78,0.0597586798713962
0.1,5480.0,10000.0,2.0,6.33,0.041257485870004
0.1,5480.0,10000.0,2.0,6.89,0.0275893715654236
0.1,5480.0,10000.0,2.0,7.44,0.0181393099043261
0.1,5480.0,10000.0,2.0,8.0,0.0117263572600239
0.1,5480.0,12300.0,2.0,3.0,0.2988049364701493
0.1,5480.0,12300.0,2.0,3.56,0.2137540659441768
0.1,5480.0,12300.0,2.0,4.11,0.1542066811267583
0.1,5480.0,12300.0,2.0,4.67,0.11004528971125
0.1,5480.0,12300.0,2.0,5.22,0.0781121655974497
0.1,5480.0,12300.0,2.0,5.78,0.0541258242424481
0.1,5480.0,12300.0,2.0,6.33,0.0368620915904458
0.1,5480.0,12300.0,2.0,6.89,0.0242063305345034
0.1,5480.0,12300.0,2.0,7.44,0.0155622893692334
0.1,5480.0,12300.0,2.0,8.0,0.0098188728006075
0.1,5480.0,15100.0,2.0,3.0,0.2829022402523884
0.1,5480.0,15100.0,2.0,3.56,0.2018011281650322
0.1,5480.0,15100.0,2.0,4.11,0.1450494882592478
0.1,5480.0,15100.0,2.0,4.67,0.1030108643527748
0.1,5480.0,15100.0,2.0,5.22,0.0726703924253163
0.1,5480.0,15100.0,2.0,5.78,0.049943713682238
0.1,5480.0,15100.0,2.0,6.33,0.0336549826532314
0.1,5480.0,15100.0,2.0,6.89,0.0217888956491041
0.1,5480.0,15100.0,2.0,7.44,0.013766226261546
0.1,5480.0,15100.0,2.0,8.0,0.0085320168172754
0.1,5480.0,18500.0,2.0,3.0,0.2704064808910734
0.1,5480.0,18500.0,2.0,3.56,0.1925259412208326
0.1,5480.0,18500.0,2.0,4.11,0.1380384087959584
0.1,5480.0,18500.0,2.0,4.67,0.0977056521366264
0.1,5480.0,18500.0,2.0,5.22,0.0686337477802399
0.1,5480.0,18500.0,2.0,5.78,0.0469003418418898
0.1,5480.0,18500.0,2.0,6.33,0.031371414939851
0.1,5480.0,18500.0,2.0,6.89,0.020112423495426
0.1,5480.0,18500.0,2.0,7.44,0.0125597742618358
0.1,5480.0,18500.0,2.0,8.0,0.007703395536682
0.1,5480.0,22700.0,2.0,3.0,0.2605142081178193
0.1,5480.0,22700.0,2.0,3.56,0.1852981300745752
0.1,5480.0,22700.0,2.0,4.11,0.1326677704953086
0.1,5480.0,22700.0,2.0,4.67,0.0937205633363263
0.1,5480.0,22700.0,2.0,5.22,0.065667263276457
0.1,5480.0,22700.0,2.0,5.78,0.0447208238253102
0.1,5480.0,22700.0,2.0,6.33,0.029784363308026
0.1,5480.0,22700.0,2.0,6.89,0.0189898772301582
0.1,5480.0,22700.0,2.0,7.44,0.0117885320758684
0.1,5480.0,22700.0,2.0,8.0,0.0072064706815863
0.1,5480.0,27800.0,2.0,3.0,0.2529224249278611
0.1,5480.0,27800.0,2.0,3.56,0.1798650504717106
0.1,5480.0,27800.0,2.0,4.11,0.128723146773249
0.1,5480.0,27800.0,2.0,4.67,0.0908724240699714
0.1,5480.0,27800.0,2.0,5.22,0.0636131474938195
0.1,5480.0,27800.0,2.0,5.78,0.0432691597704526
0.1,5480.0,27800.0,2.0,6.33,0.0287762581557135
0.1,5480.0,27800.0,2.0,6.89,0.0183200420977292
0.1,5480.0,27800.0,2.0,7.44,0.0113654970060634
0.1,5480.0,27800.0,2.0,8.0,0.0069671698159417
0.1,5480.0,34100.0,2.0,3.0,0.2471135926748807
0.1,5480.0,34100.0,2.0,3.56,0.1758260204888213
0.1,5480.0,34100.0,2.0,4.11,0.1258877338980096
0.1,5480.0,34100.0,2.0,4.67,0.0889091411054517
0.1,5480.0,34100.0,2.0,5.22,0.062268748791138
0.1,5480.0,34100.0,2.0,5.78,0.0423825927543836
0.1,5480.0,34100.0,2.0,6.33,0.0282159452137153
0.1,5480.0,34100.0,2.0,6.89,0.0179980191483679
0.1,5480.0,34100.0,2.0,7.44,0.0112070526527415
0.1,5480.0,34100.0,2.0,8.0,0.0069199128581923
0.1,5480.0,41900.0,2.0,3.0,0.2428113117035401
0.1,5480.0,41900.0,2.0,3.56,0.1729621781213388
0.1,5480.0,41900.0,2.0,4.11,0.1239847825685982
0.1,5480.0,41900.0,2.0,4.67,0.0876871413465853
0.1,5480.0,41900.0,2.0,5.22,0.061516418755583
0.1,5480.0,41900.0,2.0,5.78,0.0419648982693693
0.1,5480.0,41900.0,2.0,6.33,0.028024612355088
0.1,5480.0,41900.0,2.0,6.89,0.0179598598674947
0.1,5480.0,41900.0,2.0,7.44,0.0112616568354683
0.1,5480.0,41900.0,2.0,8.0,0.0070240033612347
0.1,5480.0,51400.0,2.0,3.0,0.2398269452207986
0.1,5480.0,51400.0,2.0,3.56,0.171116155296079
0.1,5480.0,51400.0,2.0,4.11,0.1228814392874036
0.1,5480.0,51400.0,2.0,4.67,0.0870942201810831
0.1,5480.0,51400.0,2.0,5.22,0.061261176886144
0.1,5480.0,51400.0,2.0,5.78,0.0419362643620752
0.1,5480.0,51400.0,2.0,6.33,0.0281355639735535
0.1,5480.0,51400.0,2.0,6.89,0.0181507600929451
0.1,5480.0,51400.0,2.0,7.44,0.0114860308750059
0.1,5480.0,51400.0,2.0,8.0,0.0074334651251151
0.1,5480.0,63100.0,2.0,3.0,0.2379020793112717
0.1,5480.0,63100.0,2.0,3.56,0.1700907242917716
0.1,5480.0,63100.0,2.0,4.11,0.1224243911124559
0.1,5480.0,63100.0,2.0,4.67,0.0870109262409112
0.1,5480.0,63100.0,2.0,5.22,0.0614094170251012
0.1,5480.0,63100.0,2.0,5.78,0.0422239186109986
0.1,5480.0,63100.0,2.0,6.33,0.0284925017765766
0.1,5480.0,63100.0,2.0,6.89,0.0185418477957235
0.1,5480.0,63100.0,2.0,7.44,0.0121286004300299
0.1,5480.0,63100.0,2.0,8.0,0.0085860478666516
0.1,6990.0,10000.0,2.0,3.0,0.3041304674609435
0.1,6990.0,10000.0,2.0,3.56,0.2173677697968368
0.1,6990.0,10000.0,2.0,4.11,0.1567542950048723
0.1,6990.0,10000.0,2.0,4.67,0.1118806154320347
0.1,6990.0,10000.0,2.0,5.22,0.0794833562556845
0.1,6990.0,10000.0,2.0,5.78,0.0551844720168623
0.1,6990.0,10000.0,2.0,6.33,0.0377214625458388
0.1,6990.0,10000.0,2.0,6.89,0.0249379011411834
0.1,6990.0,10000.0,2.0,7.44,0.0162227328943972
0.1,6990.0,10000.0,2.0,8.0,0.0104452244008439
0.1,6990.0,12300.0,2.0,3.0,0.2871472414318188
0.1,6990.0,12300.0,2.0,3.56,0.2047028724316365
0.1,6990.0,12300.0,2.0,4.11,0.1471223284440183
0.1,6990.0,12300.0,2.0,4.67,0.1045350356324418
0.1,6990.0,12300.0,2.0,5.22,0.0738408815253564
0.1,6990.0,12300.0,2.0,5.78,0.0508790515598748
0.1,6990.0,12300.0,2.0,6.33,0.0344427204615912
0.1,6990.0,12300.0,2.0,6.89,0.0224838499886698
0.1,6990.0,12300.0,2.0,7.44,0.0144114118155455
0.1,6990.0,12300.0,2.0,8.0,0.0091552931600871
0.1,6990.0,15100.0,2.0,3.0,0.2737421059263487
0.1,6990.0,15100.0,2.0,3.56,0.1948267840004719
0.1,6990.0,15100.0,2.0,4.11,0.1397095671645077
0.1,6990.0,15100.0,2.0,4.67,0.0989661102458181
0.1,6990.0,15100.0,2.0,5.22,0.0696341051110386
0.1,6990.0,15100.0,2.0,5.78,0.0477315339428773
0.1,6990.0,15100.0,2.0,6.33,0.0320994449467949
0.1,6990.0,15100.0,2.0,6.89,0.0207781411645398
0.1,6990.0,15100.0,2.0,7.44,0.0131946878201848
0.1,6990.0,15100.0,2.0,8.0,0.0083276097885252
0.1,6990.0,18500.0,2.0,3.0,0.2632562321173529
0.1,6990.0,18500.0,2.0,3.56,0.1872190857466798
0.1,6990.0,18500.0,2.0,4.11,0.1340951777695743
0.1,6990.0,18500.0,2.0,4.67,0.0948301532535114
0.1,6990.0,18500.0,2.0,5.22,0.0665786345486831
0.1,6990.0,18500.0,2.0,5.78,0.0455056981175757
0.1,6990.0,18500.0,2.0,6.33,0.0304939217761058
0.1,6990.0,18500.0,2.0,6.89,0.0196553868168522
0.1,6990.0,18500.0,2.0,7.44,0.0124337089816313
0.1,6990.0,18500.0,2.0,8.0,0.0078461583522422
0.1,6990.0,22700.0,2.0,3.0,0.2550265014592259
0.1,6990.0,22700.0,2.0,3.56,0.1813683519400315
0.1,6990.0,22700.0,2.0,4.11,0.1298755827024242
0.1,6990.0,22700.0,2.0,4.67,0.0918060704509436
0.1,6990.0,22700.0,2.0,5.22,0.0644158689180787
0.1,6990.0,22700.0,2.0,5.78,0.0439929407131587
0.1,6990.0,22700.0,2.0,6.33,0.029456817978346
0.1,6990.0,22700.0,2.0,6.89,0.0189786056594879
0.1,6990.0,22700.0,2.0,7.44,0.012017485541378
0.1,6990.0,22700.0,2.0,8.0,0.0076217920303921
0.1,6990.0,27800.0,2.0,3.0,0.248801338760825
0.1,6990.0,27800.0,2.0,3.56,0.1770662675182848
0.1,6990.0,27800.0,2.0,4.11,0.1268751451461609
0.1,6990.0,27800.0,2.0,4.67,0.089744877459242
0.1,6990.0,27800.0,2.0,5.22,0.06301843219049
0.1,6990.0,27800.0,2.0,5.78,0.0430844199632982
0.1,6990.0,27800.0,2.0,6.33,0.0288949544602163
0.1,6990.0,27800.0,2.0,6.89,0.0186685211813561
0.1,6990.0,27800.0,2.0,7.44,0.0118788222694407
0.1,6990.0,27800.0,2.0,8.0,0.0075983204992118
0.1,6990.0,34100.0,2.0,3.0,0.2441482487333057
0.1,6990.0,34100.0,2.0,3.56,0.1739837167916686
0.1,6990.0,34100.0,2.0,4.11,0.124838016613157
0.1,6990.0,34100.0,2.0,4.67,0.0884465570577136
0.1,6990.0,34100.0,2.0,5.22,0.0622284242608272
0.1,6990.0,34100.0,2.0,5.78,0.042655772943805
0.1,6990.0,34100.0,2.0,6.33,0.0287101567635117
0.1,6990.0,34100.0,2.0,6.89,0.0186483964939181
0.1,6990.0,34100.0,2.0,7.44,0.0119580722285247
0.1,6990.0,34100.0,2.0,8.0,0.0077303302969735
0.1,6990.0,41900.0,2.0,3.0,0.2408336714265872
0.1,6990.0,41900.0,2.0,3.56,0.1719380602818946
0.1,6990.0,41900.0,2.0,4.11,0.1236184732874816
0.1,6990.0,41900.0,2.0,4.67,0.0877942226182172
0.1,6990.0,41900.0,2.0,5.22,0.0619513105541902
0.1,6990.0,41900.0,2.0,5.78,0.0426307934622613
0.1,6990.0,41900.0,2.0,6.33,0.0288409974718183
0.1,6990.0,41900.0,2.0,6.89,0.0188693269547728
0.1,6990.0,41900.0,2.0,7.44,0.0122167011888014
0.1,6990.0,41900.0,2.0,8.0,0.0079883410895899
0.1,6990.0,51400.0,2.0,3.0,0.2386891035751746
0.1,6990.0,51400.0,2.0,3.56,0.1707890372696316
0.1,6990.0,51400.0,2.0,4.11,0.1230984185193766
0.1,6990.0,51400.0,2.0,4.67,0.0876884828451696
0.1,6990.0,51400.0,2.0,5.22,0.0621033367701576
0.1,6990.0,51400.0,2.0,5.78,0.042939531425396
0.1,6990.0,51400.0,2.0,6.33,0.0292294892494702
0.1,6990.0,51400.0,2.0,6.89,0.0192841983581501
0.1,6990.0,51400.0,2.0,7.44,0.0126399000402213
0.1,6990.0,51400.0,2.0,8.0,0.008661564761101
0.1,6990.0,63100.0,2.0,3.0,0.237494909713384
0.1,6990.0,63100.0,2.0,3.56,0.1703717723354448
0.1,6990.0,63100.0,2.0,4.11,0.1231518225724001
0.1,6990.0,63100.0,2.0,4.67,0.0880329220562159
0.1,6990.0,63100.0,2.0,5.22,0.0626104267158308
0.1,6990.0,63100.0,2.0,5.78,0.0435257000375639
0.1,6990.0,63100.0,2.0,6.33,0.0298332272471484
0.1,6990.0,63100.0,2.0,6.89,0.0199154178791651
0.1,6990.0,63100.0,2.0,7.44,0.0135700940394005
